Country,Version,Gender,Age,Marital_Status,Cares_for_Dependents,Institution_Type,Subject_Area,Contract_Duration,Employment_Hours_HE,Avg_Work_Hours_HE,Effort_Comparison,Effort [%],Income EURO,Euro Adj.,Salary/hour,Salary effort/hour,Holds_Leadership_Position,Policy_Influence,Has_Other_Job,Avg_Work_Hours_Other,Academic/Non-academic,Job_Description_Category,Education_Level,Career_Length_HE,Effort_Teaching_Desc,Effort_Research_Desc,Effort_External_Projects_Desc,Effort_Org_Admin_Desc,Teaching %,Research %,Activities related to externally funded research projects %,Organisational and administrative activities %,Vulnerability,Academic_Resources,Performance_Pressure,Perceived_Autonomy,Quality_Leadership,Sense_Community,Job_Satisfaction,WM_Amotivation,WM_Extrinsic_Social,WM_Extrinsic_Material,WM_Introjected_Motivation,WM_Identified_Motivation,WM_Intrinsic_Motivation,Burnout_Score,VB_Subjective_Significance,VB_Professional_Ambition,VB_Tendency_Exertion,VB_Striving_Perfection,VB_Emotional_Distancing,VB_Resignation_Tendency,VB_Offensive_Coping,VB_Mental_Stability,VB_Satisfaction_Work,VB_Satisfaction_Life,VB_Social_Support,Current_Position
1,1,2.0,40.0,2.0,2.0,8.0,8.0,1.0,40,40.0,1.0,100.0,5000.0,4420.0,28.84615384615385,28.84615384615385,4.0,3.0,1.0,,2,,,,10.0,10.0,5.0,15,25.0,25.0,12.5,37.5,4,2,4,2,2,4,3,1,5,3,6,6,5,4,2,4,3,4,2,4,4,3,3,4,3,13.0
1,1,1.0,43.0,1.0,2.0,7.0,8.0,2.0,40,40.0,1.0,100.0,3500.0,3094.0,20.19230769230769,20.19230769230769,1.0,2.0,2.0,10.0,2,,,,15.0,25.0,0.0,5,,,,,2,3,3,4,3,4,4,2,2,2,3,6,6,2,3,3,3,2,3,1,4,4,4,5,4,12.0
1,1,1.0,47.0,2.0,1.0,5.0,9.0,7.0,9.5,12.0,3.0,126.3157894736842,530.0,468.5200000000002,12.87449392712551,10.19230769230769,1.0,3.0,5.0,35.0,2,,,,12.0,4.0,0.0,0,,,,,2,3,2,3,2,4,2,2,4,2,5,6,6,4,2,4,4,4,4,3,3,4,3,4,4,12.0
1,1,1.0,47.0,2.0,1.0,4.0,5.0,2.0,10,25.0,3.0,250.0,1300.0,1149.2,30,12.0,1.0,1.0,1.0,,2,,,,20.0,5.0,0.0,1,,,,,4,3,3,3,2,3,2,3,2,1,4,6,5,3,1,1,3,3,2,3,2,4,2,3,4,12.0
1,1,1.0,50.0,2.0,3.0,4.0,9.0,3.0,20,20.0,1.0,100.0,2150.0,1900.6,24.80769230769231,24.80769230769231,1.0,1.0,5.0,22.0,2,,,,20.0,1.0,0.0,1,,,,,4,3,5,2,2,2,2,1,6,3,6,7,4,4,2,4,4,4,3,3,3,4,2,3,4,12.0
1,1,1.0,55.0,3.0,1.0,4.0,8.0,2.0,19,35.0,3.0,184.2105263157895,1600.0,1414.4,19.4331983805668,10.54945054945055,1.0,1.0,1.0,,2,,,,8.0,0.0,0.0,27,22.85714285714286,0.0,0.0,77.14285714285715,3,2,3,2,4,5,1,2,3,4,5,6,5,4,4,3,5,4,1,4,3,3,3,2,2,12.0
1,1,1.0,41.0,1.0,2.0,4.0,9.0,2.0,22,22.0,1.0,100.0,1200.0,1060.8,12.58741258741259,12.58741258741259,1.0,3.0,2.0,12.0,2,,,,4.0,1.0,0.0,3,18.18181818181818,4.545454545454546,0.0,13.63636363636363,2,4,3,4,4,5,4,1,2,2,4,6,7,2,1,2,3,4,4,2,4,4,4,5,5,12.0
1,1,2.0,50.0,1.0,2.0,4.0,9.0,2.0,6,6.0,1.0,100.0,458.0,404.87200000000007,17.61538461538462,17.61538461538462,1.0,2.0,2.0,30.0,2,,,,6.0,1.0,0.0,1,,,,,1,3,4,3,2,3,2,3,3,3,4,6,6,4,2,4,4,3,4,2,4,2,4,5,5,12.0
1,1,1.0,53.0,1.0,2.0,5.0,9.0,2.0,4,4.0,1.0,100.0,700.0,618.8,40.38461538461539,40.38461538461539,1.0,2.0,2.0,40.0,2,,,,6.0,5.0,3.0,1,,,,,2,4,3,4,5,4,4,1,2,1,3,7,7,3,2,3,3,3,3,2,2,2,4,4,5,12.0
1,1,2.0,50.0,1.0,1.0,6.0,4.0,1.0,39,39.0,1.0,100.0,4500.0,3978.0,26.62721893491124,26.62721893491124,1.0,3.0,1.0,,2,,,,20.0,15.0,1.0,3,51.28205128205128,38.46153846153847,2.564102564102564,7.692307692307693,2,4,3,4,4,4,4,1,5,2,7,7,7,2,2,2,1,4,4,3,3,4,4,5,4,12.0
1,1,1.0,33.0,2.0,1.0,6.0,2.0,1.0,30,30.0,1.0,100.0,2800.0,2475.2,21.53846153846154,21.53846153846154,1.0,2.0,1.0,,2,,,,20.0,5.0,3.0,2,66.66666666666666,16.66666666666666,10.0,6.666666666666667,3,3,3,2,4,5,3,2,5,5,6,6,5,4,3,4,5,5,2,4,3,2,3,2,4,12.0
1,1,1.0,41.0,1.0,1.0,4.0,6.0,2.0,15,15.0,1.0,100.0,1200.0,1060.8,18.46153846153846,18.46153846153846,1.0,2.0,6.0,45.0,2,,,,15.0,0.0,0.0,0,100.0,0.0,0.0,0.0,4,4,3,4,5,5,4,1,3,3,4,5,7,1,1,3,4,4,2,4,2,3,5,4,4,12.0
1,1,2.0,49.0,2.0,2.0,6.0,4.0,1.0,12,19.0,3.0,158.3333333333333,1300.0,1149.2,25,15.78947368421053,1.0,4.0,2.0,25.0,2,,,,10.0,2.0,2.0,6,,,,,1,4,3,4,5,5,4,1,5,4,5,6,7,2,4,3,4,4,4,2,4,4,4,5,4,12.0
1,1,2.0,43.0,1.0,2.0,4.0,5.0,2.0,8,14.0,3.0,175.0,2200.0,1944.8,63.46153846153846,36.26373626373626,1.0,1.0,5.0,35.0,2,,,,12.0,4.0,1.0,1,,,,,1,4,2,4,5,5,4,1,3,2,6,7,7,2,2,4,3,2,3,2,4,2,4,5,5,12.0
1,1,1.0,58.0,3.0,1.0,4.0,5.0,1.0,8,40.0,3.0,500.0,3000.0,2652.0,86.53846153846153,17.30769230769231,1.0,2.0,7.0,,2,,,,8.0,20.0,10.0,2,20.0,50.0,25.0,5.0,3,4,5,4,4,4,3,1,5,3,7,7,7,3,4,4,4,5,2,3,4,2,4,4,3,12.0
1,1,1.0,67.0,1.0,1.0,4.0,3.0,2.0,2,4.0,3.0,200.0,700.0,618.8,80.76923076923077,40.38461538461539,1.0,1.0,5.0,30.0,2,,,,2.0,1.0,0.0,1,50.0,25.0,0.0,25.0,1,3,3,5,3,4,2,1,3,2,4,6,6,1,4,4,3,4,3,2,4,4,4,4,3,12.0
1,1,2.0,61.0,1.0,1.0,4.0,5.0,4.0,2,7.5,3.0,375.0,200.0,176.80000000000018,23.07692307692308,6.153846153846155,1.0,1.0,1.0,,2,,,,10.0,20.0,0.0,0,,,,,1,3,3,4,4,1,2,3,4,3,6,6,7,4,3,5,4,4,4,2,4,3,3,4,4,12.0
1,1,1.0,57.0,1.0,1.0,4.0,5.0,1.0,2,30.0,3.0,1500.0,1100.0,972.3999999999999,126.9230769230769,8.461538461538462,1.0,1.0,1.0,,2,,,,10.0,15.0,3.0,2,33.33333333333333,50.0,10.0,6.666666666666667,3,4,3,5,3,3,3,1,5,1,5,6,7,4,4,4,4,3,2,5,3,2,4,4,3,12.0
1,1,2.0,34.0,2.0,1.0,6.0,6.0,1.0,40,40.0,1.0,100.0,4800.0,4243.2,27.69230769230769,27.69230769230769,1.0,3.0,1.0,,2,,,,32.0,8.0,0.0,5,,,,,1,3,3,4,4,5,4,1,3,2,6,7,6,4,1,3,4,4,3,2,4,4,4,4,4,12.0
1,1,2.0,36.0,2.0,1.0,6.0,4.0,2.0,40,40.0,1.0,100.0,6000.0,5304.0,34.61538461538461,34.61538461538461,2.0,4.0,1.0,,2,,,,10.0,5.0,5.0,20,25.0,12.5,12.5,50.0,1,4,3,4,4,4,5,1,5,3,5,7,7,2,2,4,2,3,4,2,4,4,4,4,4,12.0
1,1,2.0,34.0,1.0,1.0,6.0,4.0,1.0,35,35.0,1.0,100.0,3600.0,3182.4,23.73626373626373,23.73626373626373,1.0,2.0,1.0,,2,,,,10.0,15.0,0.0,10,28.57142857142857,42.85714285714285,0.0,28.57142857142857,2,3,4,1,1,5,2,1,3,1,2,4,4,3,1,4,2,2,4,1,4,4,5,5,4,12.0
1,1,2.0,50.0,1.0,1.0,4.0,5.0,1.0,24,24.0,1.0,100.0,2500.0,2210.0,24.03846153846154,24.03846153846154,1.0,2.0,5.0,15.0,2,,,,24.0,5.0,0.0,4,,,,,2,3,5,4,2,5,3,2,2,2,5,6,6,4,2,3,3,4,4,2,3,2,4,4,4,12.0
1,1,1.0,34.0,2.0,1.0,6.0,2.0,1.0,38.5,38.5,1.0,100.0,4000.0,3536.0,23.97602397602398,23.97602397602398,1.0,4.0,1.0,,2,,,,30.0,5.0,0.0,5,,,,,1,4,4,4,3,5,3,2,5,2,6,7,5,4,2,4,3,4,4,3,4,4,4,3,4,12.0
1,1,1.0,62.0,1.0,1.0,4.0,5.0,4.0,2,4.0,3.0,200.0,500.0,442.0,57.69230769230769,28.84615384615385,1.0,1.0,2.0,40.0,2,,,,2.0,0.0,0.0,1,50.0,0.0,0.0,25.0,4,4,4,4,3,3,3,2,6,6,6,6,6,4,2,2,2,3,4,3,3,3,2,4,3,12.0
1,1,1.0,54.0,2.0,2.0,4.0,6.0,2.0,6,6.0,1.0,100.0,1000.0000000000002,884.0,38.46153846153846,38.46153846153846,1.0,1.0,4.0,60.0,2,,,,6.0,10.0,10.0,5,,,,,3,4,4,4,5,5,5,1,5,5,6,7,7,3,4,4,4,4,2,3,3,3,4,4,4,12.0
1,1,1.0,60.0,1.0,1.0,7.0,5.0,1.0,20,30.0,3.0,150.0,3500.0,3094.0,40.38461538461539,26.92307692307692,1.0,3.0,2.0,25.0,2,,,,20.0,10.0,0.0,0,66.66666666666666,33.33333333333333,0.0,0.0,3,2,4,4,5,5,5,1,3,1,5,7,7,4,2,3,4,4,2,4,2,4,4,4,3,12.0
1,1,2.0,29.0,2.0,1.0,4.0,5.0,2.0,20,25.0,3.0,125.0,2050.0,1812.2,23.65384615384615,18.92307692307692,1.0,2.0,5.0,15.0,2,,,,15.0,3.0,0.0,5,60.0,12.0,0.0,20.0,2,4,4,4,5,5,5,1,2,2,2,5,7,3,2,2,2,2,4,2,2,4,4,5,5,12.0
1,1,2.0,33.0,2.0,1.0,4.0,5.0,7.0,30,35.8,3.0,112.85714285714286,2200.0,1944.8,16.92307692307692,16.318570019723865,1.0,1.0,1.0,,2,,,,35.0,0.0,0.0,2,,,,,2,3,3,4,4,4,3,1,5,3,6,7,7,4,2,3,4,4,4,3,3,3,4,4,5,12.0
1,1,1.0,49.0,1.0,2.0,6.0,5.0,2.0,15,25.0,3.0,166.6666666666667,1200.0,1060.8,18.46153846153846,11.07692307692308,1.0,1.0,5.0,30.0,2,,,,15.0,3.0,0.0,0.5,60.0,12.0,0.0,2.0,3,4,3,4,4,4,3,1,5,4,6,7,7,4,4,4,5,5,3,3,5,3,5,4,3,12.0
1,1,1.0,59.0,1.0,1.0,4.0,10.0,2.0,6,7.9999999999999964,3.0,133.3333333333333,1200.0,1060.8,46.15384615384615,34.61538461538461,1.0,2.0,2.0,30.0,2,,,,6.0,1.0,0.0,0,75.0,12.5,0.0,0.0,1,3,3,4,3,4,3,1,4,3,5,6,6,2,2,3,2,4,4,2,4,4,5,5,5,12.0
1,1,1.0,36.0,2.0,1.0,6.0,2.0,1.0,38.5,41.0,3.0,106.4935064935065,5493.83,4856.54572,32.93004995004995,30.922120075046898,3.0,2.0,1.0,,2,,,,35.0,1.0,1.0,4,85.36585365853658,2.439024390243902,2.439024390243902,9.75609756097561,3,3,2,2,4,5,3,1,3,1,6,5,5,4,3,4,4,3,2,3,3,4,4,4,3,12.0
1,1,2.0,39.0,2.0,1.0,6.0,5.0,2.0,40,45.0,3.0,112.5,4500.0,3978.0,25.96153846153846,23.07692307692308,1.0,1.0,1.0,,2,,,,25.0,5.0,5.0,10,55.55555555555556,11.11111111111111,11.11111111111111,22.22222222222222,4,3,4,3,4,3,3,1,6,4,7,7,6,4,3,3,3,4,2,4,4,2,3,4,4,12.0
1,1,2.0,38.0,1.0,2.0,6.0,4.0,1.0,40,55.0,3.0,137.5,4300.0,3801.2,24.80769230769231,18.04195804195804,2.0,2.0,5.0,3.5,2,,,,40.0,10.0,5.0,5,,,,,1,4,3,4,5,4,4,1,3,1,2,7,6,3,3,5,4,4,2,2,4,4,4,5,4,13.0
1,1,1.0,42.0,1.0,2.0,7.0,8.0,2.0,40,50.0,3.0,125.0,4500.0,3978.0,25.96153846153846,20.76923076923077,1.0,1.0,5.0,4.0,2,,,,25.0,5.0,1.0,15,50.0,10.0,2.0,30.0,4,2,3,2,4,2,2,2,3,1,5,6,4,4,2,2,4,3,2,3,3,2,3,4,4,4.0
1,1,1.0,50.0,4.0,2.0,4.0,1.0,1.0,40,55.0,3.0,137.5,4000.0,3536.0,23.07692307692308,16.78321678321678,3.0,4.0,1.0,,2,,,,10.0,20.0,20.0,10,,,,,3,4,3,4,4,5,3,1,2,1,2,6,6,4,3,3,3,3,3,2,2,3,4,4,3,13.0
1,1,2.0,49.0,1.0,2.0,8.0,1.0,1.0,40,55.0,3.0,137.5,6000.0,5304.0,34.61538461538461,25.17482517482517,1.0,2.0,1.0,,2,,,,25.0,10.0,0.0,20,45.45454545454545,18.18181818181818,0.0,36.36363636363637,1,3,4,4,4,4,4,1,6,3,6,7,6,4,3,4,4,4,2,3,5,2,5,5,5,4.0
1,1,1.0,47.0,1.0,2.0,7.0,8.0,1.0,40,41.2,3.0,110.0,3700.0,3270.8,21.34615384615385,15.07552587389281,1.0,3.0,5.0,5.0,2,,,,38.0,0.0,0.0,15,,,,,2,4,3,4,5,4,4,1,3,2,5,7,7,2,1,3,2,2,4,1,4,4,4,4,4,4.0
1,1,1.0,39.0,1.0,2.0,7.0,8.0,1.0,40,55.0,3.0,137.5,5000.0,4420.0,28.84615384615385,20.97902097902098,2.0,3.0,1.0,,2,,,,4.0,5.0,5.0,37.5,7.272727272727272,9.090909090909092,9.090909090909092,68.18181818181817,3,2,3,2,2,4,3,1,1,1,5,6,5,3,2,4,4,4,3,3,3,3,4,3,2,4.0
1,1,1.0,45.0,3.0,1.0,7.0,8.0,2.0,40,40.0,1.0,100.0,5300.0,4685.2,30.57692307692308,30.57692307692308,3.0,1.0,1.0,,2,,,,20.0,10.0,10.0,5,,,,,1,3,3,5,4,5,5,1,2,3,4,7,7,2,2,4,1,4,4,1,5,5,3,3,3,4.0
1,1,2.0,54.0,1.0,1.0,7.0,5.0,2.0,40,50.0,3.0,125.0,3000.0,2652.0,17.30769230769231,13.84615384615384,2.0,4.0,1.0,,2,,,,20.0,15.0,0.0,15,40.0,30.0,0.0,30.0,2,2,4,3,4,4,3,1,2,2,6,7,7,3,2,2,2,4,4,2,3,5,4,4,4,4.0
1,1,1.0,45.0,3.0,2.0,7.0,8.0,1.0,40,63.0,3.0,157.5,4000.0,3536.0,23.07692307692308,14.65201465201465,1.0,3.0,1.0,,2,,,,40.0,4.0,0.0,9,63.49206349206349,6.349206349206349,0.0,14.28571428571428,4,1,5,2,1,3,2,2,3,2,3,6,1,4,2,2,4,2,2,4,2,3,3,1,3,4.0
1,1,2.0,34.0,2.0,1.0,7.0,8.0,2.0,40,40.0,1.0,100.0,4000.0,3536.0,23.07692307692308,23.07692307692308,1.0,1.0,1.0,,2,,,,35.0,5.0,2.0,1,,,,,3,3,4,4,2,3,4,1,5,5,7,7,7,4,4,3,4,3,2,3,4,4,4,3,4,4.0
1,1,2.0,42.0,1.0,2.0,8.0,8.0,1.0,40,40.0,1.0,100.0,3500.0,3094.0,20.19230769230769,20.19230769230769,1.0,4.0,1.0,,2,,,,25.0,5.0,1.0,10,,,,,2,4,1,4,4,4,5,1,2,1,5,7,7,2,3,3,2,4,4,2,3,4,4,5,5,4.0
1,1,2.0,44.0,2.0,2.0,8.0,8.0,2.0,40,47.5,3.0,118.75,5000.0,4420.0,28.84615384615385,24.2914979757085,1.0,1.0,5.0,2.0,2,,,,22.0,20.0,5.0,5,,,,,1,3,4,2,3,3,3,1,2,1,3,7,5,2,4,4,4,3,4,1,3,4,5,5,2,4.0
1,1,2.0,55.0,1.0,1.0,7.0,8.0,1.0,40,50.0,3.0,125.0,5000.0,4420.0,28.84615384615385,23.07692307692308,2.0,3.0,1.0,,2,,,,20.0,8.0,4.0,10,40.0,16.0,8.0,20.0,3,4,4,3,4,4,5,2,6,3,6,7,7,2,4,5,4,4,3,4,3,3,5,4,3,4.0
1,1,2.0,44.0,2.0,1.0,7.0,8.0,2.0,40,45.0,3.0,112.5,4000.0,3536.0,23.07692307692308,20.51282051282051,1.0,1.0,1.0,,2,,,,35.0,10.0,0.0,0,77.77777777777779,22.22222222222222,0.0,0.0,1,4,3,3,3,4,4,1,4,2,6,7,7,2,4,4,3,5,2,2,4,4,3,5,5,4.0
1,1,1.0,50.0,1.0,1.0,7.0,8.0,2.0,40,40.0,1.0,100.0,5000.0,4420.0,28.84615384615385,28.84615384615385,1.0,3.0,1.0,,2,,,,25.0,5.0,0.0,10,62.5,12.5,0.0,25.0,3,4,4,3,4,5,4,2,5,5,6,7,6,4,4,4,4,4,2,3,4,4,4,4,4,4.0
1,1,2.0,58.0,1.0,1.0,8.0,8.0,2.0,40,40.0,1.0,100.0,6000.0,5304.0,34.61538461538461,34.61538461538461,1.0,2.0,1.0,,2,,,,30.0,15.0,0.0,5,,,,,2,3,3,4,4,5,4,1,3,2,4,7,7,3,2,2,2,4,4,2,4,4,3,4,4,4.0
1,1,2.0,33.0,2.0,1.0,7.0,8.0,2.0,40,40.0,1.0,100.0,3800.0,3359.2,21.92307692307692,21.92307692307692,1.0,3.0,1.0,,2,,,,20.0,15.0,0.0,10,,,,,3,3,3,4,5,5,4,1,6,2,6,7,6,3,4,4,4,4,2,4,3,2,4,4,5,4.0
1,1,2.0,56.0,1.0,1.0,7.0,8.0,6.0,40,47.6,3.0,119.0,6000.0,5304.0,34.61538461538461,30.384615384615387,2.0,4.0,1.0,,2,,,,4.0,8.0,3.0,30,,,,,1,4,5,3,4,5,4,1,2,1,3,7,7,4,2,4,4,3,2,2,4,3,5,5,5,4.0
1,1,2.0,29.0,2.0,1.0,7.0,8.0,1.0,40,40.0,1.0,100.0,3500.0,3094.0,20.19230769230769,20.19230769230769,1.0,3.0,1.0,,2,,,,30.0,10.0,0.0,10,,,,,2,3,2,4,5,5,4,1,4,3,5,7,6,3,1,3,2,4,3,3,3,4,4,4,5,4.0
1,1,2.0,33.0,2.0,1.0,7.0,1.0,2.0,40,40.0,1.0,100.0,4200.0,3712.8,24.23076923076923,24.23076923076923,3.0,2.0,1.0,,2,,,,12.0,5.0,8.0,20,,,,,1,4,4,3,4,5,4,1,5,4,6,7,4,3,3,4,4,4,3,2,4,4,5,5,5,4.0
1,1,2.0,51.0,1.0,1.0,7.0,8.0,2.0,40,40.0,1.0,100.0,4670.0,4128.28,26.94230769230769,26.94230769230769,1.0,1.0,5.0,2.0,2,,,,25.0,8.0,0.0,5,62.5,20.0,0.0,12.5,1,3,3,2,1,3,3,1,2,2,4,7,6,2,2,4,2,2,4,1,4,4,5,5,5,4.0
1,1,1.0,40.0,2.0,4.0,7.0,5.0,1.0,40,55.0,3.0,137.5,4600.0,4066.4,26.53846153846154,19.3006993006993,1.0,1.0,5.0,10.0,2,,,,35.0,5.0,5.0,10,63.63636363636363,9.090909090909092,9.090909090909092,18.18181818181818,3,2,4,2,3,2,2,3,1,2,6,7,5,4,4,2,4,4,2,2,5,4,3,3,3,4.0
1,1,1.0,35.0,1.0,2.0,7.0,5.0,1.0,40,57.5,3.0,143.75,6000.0,5304.0,34.61538461538461,24.08026755852843,1.0,3.0,1.0,,2,,,,35.0,10.0,5.0,10,,,,,1,2,5,4,4,5,3,1,3,1,4,7,7,4,3,5,5,5,2,1,4,5,5,5,4,4.0
1,1,2.0,41.0,1.0,2.0,7.0,8.0,1.0,40,55.0,3.0,137.5,3600.0,3182.4,20.76923076923077,15.1048951048951,2.0,3.0,1.0,,2,,,,5.0,15.0,0.0,35,9.090909090909092,27.27272727272727,0.0,63.63636363636363,1,3,3,2,3,4,3,2,5,4,6,6,4,4,3,4,4,4,3,4,3,3,5,4,4,4.0
1,1,2.0,49.0,1.0,2.0,8.0,8.0,2.0,40,50.0,3.0,125.0,4100.0,3624.4,23.65384615384615,18.92307692307692,3.0,1.0,5.0,10.0,2,,,,30.0,5.0,5.0,5,60.0,10.0,10.0,10.0,4,2,5,1,2,3,3,3,5,4,4,5,5,5,2,3,4,3,2,3,3,3,3,4,3,4.0
1,1,2.0,42.0,1.0,2.0,7.0,8.0,1.0,40,40.0,1.0,100.0,5400.0,4773.6,31.15384615384615,31.153846153846146,1.0,1.0,2.0,1.0,2,,,,15.0,8.0,0.0,10,37.5,20.0,0.0,25.0,3,3,4,4,4,3,4,1,5,4,6,7,7,3,4,5,5,4,3,2,4,3,4,4,4,4.0
1,1,2.0,35.0,3.0,1.0,7.0,5.0,2.0,40,40.0,1.0,100.0,2500.0,2210.0,14.42307692307692,14.42307692307692,1.0,2.0,1.0,,2,,,,3.0,2.0,0.0,6,7.5,5.0,0.0,15.0,4,5,2,4,5,3,4,2,5,2,5,4,5,2,2,2,2,2,3,3,2,2,4,4,4,4.0
1,1,2.0,46.0,1.0,2.0,7.0,8.0,1.0,40,40.0,1.0,100.0,6000.0,5304.0,34.61538461538461,34.61538461538461,4.0,3.0,1.0,,2,,,,28.0,8.0,2.0,2,70.0,20.0,5.0,5.0,1,4,4,5,5,4,5,1,2,1,3,6,7,3,1,4,2,4,3,2,3,3,5,5,3,4.0
1,1,1.0,60.0,2.0,1.0,7.0,5.0,1.0,40,40.0,1.0,100.0,3500.0,3094.0,20.19230769230769,20.19230769230769,1.0,1.0,5.0,6.0,2,,,,35.0,0.0,0.0,5,87.5,0.0,0.0,12.5,2,4,5,4,2,5,4,1,2,3,4,7,6,4,3,2,4,4,4,2,3,4,5,5,5,4.0
1,1,1.0,55.0,1.0,3.0,8.0,8.0,2.0,40,40.0,1.0,100.0,5500.0,4862.0,31.73076923076923,31.730769230769226,1.0,1.0,6.0,8.0,2,,,,30.0,4.0,0.0,6,75.0,10.0,0.0,15.0,1,2,3,2,2,3,2,2,3,2,4,6,5,3,2,4,3,3,3,2,4,4,4,4,5,4.0
1,1,2.0,56.0,1.0,3.0,8.0,8.0,2.0,40,45.0,3.0,112.5,5500.0,4862.0,31.73076923076923,27.461538461538463,1.0,1.0,1.0,,2,,,,30.0,5.0,0.0,5,,,,,4,3,5,3,3,4,4,1,5,3,4,6,6,4,2,3,4,4,2,3,4,2,4,4,4,4.0
1,1,2.0,24.0,2.0,1.0,4.0,2.0,2.0,40,40.0,1.0,100.0,3200.0,2828.8,18.46153846153846,18.46153846153846,1.0,2.0,1.0,,2,,,,0.0,40.0,0.0,0,0.0,100.0,0.0,0.0,4,4,2,5,4,5,4,3,3,4,6,7,5,4,1,2,3,4,4,4,2,2,4,4,4,13.0
1,1,2.0,28.0,3.0,1.0,4.0,4.0,2.0,40,40.0,1.0,100.0,2709.0,2394.756,15.62884615384615,15.62884615384615,1.0,2.0,1.0,,2,,,,0.0,40.0,0.0,1,,,,,2,3,3,4,4,5,3,1,4,5,6,6,6,2,2,3,2,3,4,3,3,3,4,4,4,13.0
1,1,2.0,40.0,3.0,2.0,4.0,2.0,3.0,44.5,44.5,1.0,100.0,6000.0,5304.0,31.11495246326707,31.114952463267066,1.0,1.0,1.0,,2,,,,15.0,30.0,9.0,1,,,,,3,3,4,3,3,4,3,1,3,7,7,7,6,4,4,4,4,4,2,2,4,2,4,2,2,13.0
1,1,2.0,39.0,1.0,1.0,5.0,5.0,3.0,40,55.0,3.0,137.5,1750.0,1547.0,10.09615384615385,7.342657342657343,1.0,1.0,1.0,,2,,,,0.0,35.0,5.0,15,0.0,63.63636363636363,9.090909090909092,27.27272727272727,4,2,5,3,1,5,3,1,5,4,6,6,6,4,3,4,4,3,2,4,3,3,4,3,4,13.0
1,1,1.0,28.0,2.0,1.0,4.0,5.0,3.0,30,40.0,3.0,133.3333333333333,2453.0,2168.452,18.86923076923077,14.15192307692308,1.0,2.0,1.0,,2,,,,0.0,35.0,0.0,1,0.0,87.5,0.0,2.5,4,4,5,4,4,4,4,1,5,7,5,5,6,4,2,4,4,4,2,3,4,4,3,3,3,9.0
1,1,2.0,45.0,2.0,2.0,5.0,9.0,1.0,24,24.0,1.0,100.0,2500.0,2210.0,24.03846153846154,24.03846153846154,1.0,1.0,5.0,6.0,2,,,,22.0,0.0,0.0,1.5,91.66666666666666,0.0,0.0,6.25,2,2,4,3,2,4,3,1,2,1,3,5,6,4,2,2,3,3,3,2,3,4,1,4,4,10.0
1,1,1.0,52.0,2.0,1.0,5.0,9.0,1.0,40,40.0,1.0,100.0,4359.0,3853.356000000001,25.14807692307692,25.14807692307692,1.0,2.0,5.0,3.0,2,,,,25.0,5.0,3.0,10,,,,,3,3,2,4,3,3,3,1,5,3,5,6,5,4,3,4,5,5,2,3,3,2,4,3,3,10.0
1,1,2.0,38.0,3.0,1.0,4.0,5.0,1.0,40,40.0,1.0,100.0,4351.9,3847.0796,25.10711538461538,25.10711538461538,1.0,2.0,1.0,,2,,,,5.0,25.0,19.0,1,,,,,1,4,5,2,2,4,4,2,6,6,6,7,6,4,2,4,2,4,4,3,4,5,4,4,5,10.0
1,1,1.0,54.0,1.0,1.0,8.0,5.0,3.0,40,40.0,1.0,100.0,4000.0,3536.0,23.07692307692308,23.07692307692308,1.0,1.0,1.0,,2,,,,14.0,15.0,6.0,5,35.0,37.5,15.0,12.5,3,3,5,3,2,3,3,2,4,5,5,5,6,3,3,3,4,5,3,3,4,3,2,3,3,10.0
1,1,2.0,29.0,2.0,1.0,4.0,5.0,1.0,20,40.0,3.0,200.0,1630.0,1440.92,18.80769230769231,9.403846153846153,1.0,1.0,1.0,,2,,,,38.0,0.0,0.0,2,95.0,0.0,0.0,5.0,4,3,3,4,4,5,4,1,6,2,7,7,7,4,3,2,5,5,1,4,2,2,4,4,4,10.0
1,1,2.0,42.0,3.0,3.0,4.0,9.0,3.0,30,45.0,3.0,150.0,3263.9,2885.2876,25.10692307692308,16.73794871794872,1.0,1.0,1.0,,2,,,,5.0,25.0,10.0,10,,,,,3,3,3,3,4,2,3,1,5,6,6,7,6,5,5,4,5,4,2,3,5,2,2,2,2,10.0
1,1,1.0,56.0,1.0,2.0,4.0,5.0,1.0,40,40.0,1.0,100.0,4200.0,3712.8,24.23076923076923,24.23076923076923,2.0,2.0,1.0,,2,,,,25.0,3.0,1.0,11,62.5,7.5,2.5,27.5,2,4,2,3,2,2,3,1,3,3,4,6,6,4,2,2,2,2,2,2,3,3,4,4,4,10.0
1,1,2.0,52.0,2.0,1.0,4.0,8.0,1.0,30,34.0,3.0,113.3333333333333,2913.0,2575.092,22.40769230769231,19.77149321266969,2.0,3.0,6.0,4.0,2,,,,16.0,6.0,1.0,4,47.05882352941176,17.64705882352941,2.941176470588235,11.76470588235294,1,3,3,4,4,5,3,1,4,3,5,6,7,3,3,4,4,3,2,2,3,4,4,4,5,10.0
1,1,2.0,63.0,1.0,3.0,4.0,9.0,1.0,22,22.0,1.0,100.0,2500.0,2210.0,26.22377622377622,26.22377622377622,1.0,3.0,5.0,20.0,2,,,,25.0,5.0,0.0,3,,,,,3,3,5,4,1,4,4,1,6,1,4,7,7,2,2,2,5,4,2,4,3,3,4,4,3,10.0
